Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
AGI,47.72,42.1,6.57,,2,17.3,10.3,15.9,23.9,17.21,12.4,45.43,2.6,25.2,42.52,3.05,,0.84,1.06,18.45,1.62,129.34,94.63,11.19,0.48,0.09,,0.17,0.54,18.6,12.31,38.89,,,4.75,6.26,5.38,0.66,16.68,2.65,0.54,15.44,17.13,35.03,21.41,16.37,41.55,68.69,,,19.9,,34.16,2.29,30.75,31.27,1.8,6.28,,,,,37.64,1.13,1.82,1.62,,,13.06,23.28,1.99,2.32,2.29,0.97,5.71,11.3,10.29,7.97,,6.79,,,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,107.98,67.3,,6.9,36,,,,,39.42,,72.66,,43.14,68.92,14.2,,8.41,16.52,58.66,8.99,2295.73,1283.6,31.8,,0.04,,,,,,,,,24.09,73.82,,0.91,,,,,,,92.34,0.0,89.38,,,,2051.38,,,2.06,5.16,,,102.64,,,,,,,,,3.99,3.68,,5.46,,,2.06,8.77,62.91,,,71.3,,,,0.42,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGL,,46.05,,,,,,,,,49.4,60.67,,,51.44,1.77,,0.28,8.95,2.11,1.29,,85,86.97,,0.08,,,,,,,,,0.08,0.09,,0.28,,,,,,25.06,21.89,44.07,,,,,,,,1.51,,,,0.17,,,,,,0.05,,,,2.93,,,,,1.82,1.29,,,,,,,,0.42,,,,,7602789688.0,Medical/Nursing Services,Health Services
AGR,13.89,63.36,,,1.1,,,4.2,,1.45,1.7,64.22,4.89,,64.94,0.59,,0.02,0.01,36.15,0.51,33.36,118.37,61.82,5.25,0.76,,0.6,4.87,18.71,10.13,,20.14,10.66,3.21,3.3,5.34,0.42,,,4.87,14.9,,9.84,1.54,40.72,37.25,2.69,,,12.89,,15.07,0.71,12.42,12.42,,1.61,,,,,,0.89,0.69,,,,12.72,,,14.35,0.85,0.44,2.51,4.55,3.94,5.69,,2.75,,,11.93,,,10,13401612433.0,Electric Utilities,Utilities
AGRO,2.88,38.03,8.78,3.3,13.7,,38.8,25.1,37.8,22.45,20.3,25.47,3.17,18.29,33.44,1.46,,0.48,0.18,10.75,2.4,200.36,48.85,31,2.43,0.87,,0.26,3.17,10.23,4.21,26.11,8.15,4.33,1.34,1.49,9.78,0.43,5.71,7.43,3.17,8.14,29.29,,,12.0,26.99,2.67,,,11.17,,11.42,0.78,7.17,8.35,0.28,0.8,,0.22,0.36,,13.82,0.9,0.54,0.75,,,3.27,12.01,0.44,0.42,0.8,1.09,4.88,8.12,7.45,11.88,,6.32,,25.23,20.67,,,7,1261573727.0,Agricultural Commodities/Milling,Process Industries
AGTI,,54.88,,,15.9,,,21.1,,3.06,3.7,41.6,,67.89,47.79,1.19,,0.1,0.02,10.05,1.72,35.67,31.12,67.09,4.99,1.24,,,,41.76,10.75,30.18,28.58,9.18,2.04,2.14,2.39,0.39,7.1,6.1,,18.53,,,5.53,18.72,34.4,0.77,,,,,5.52,1.45,,,,1.17,,,,,16.53,0.54,,,,,8.12,,,,,1.34,,11.51,2.7,,,2.23,,0.66,,,,2,1052106559.0000002,Other Consumer Services,Consumer Services
AGYS,23.71,67.38,,,37.4,,,,9,70.87,14.8,63.73,,5.9,68.79,14,,0.57,0.74,133.89,1.13,23.41,39.28,47.45,2.24,0.29,,,,139.27,117.09,82.73,,,13.7,15.2,0.72,0.59,18.37,1.25,,103.38,,,22.1,87.5,62.53,46.95,,,37.54,,8.45,14.37,38.15,102.21,,14.62,,,,,79.49,1.53,19.26,4,,,73.79,120.85,,8.54,81.64,1.07,27.31,75.13,10.49,42.17,,31.83,,,,,,3,1743842454.0,Packaged Software,Technology Services
AHCO,21.85,47.38,,,40.6,,,,,6.17,5.8,52.35,,5.76,48.52,0.79,,0.18,0.05,9.99,1.24,15.91,31.74,45.35,7.48,1.44,,,,,11.74,14.9,10.31,4.78,1.03,1.05,,0.34,7.03,17.06,,11.82,,69.99,3.14,13.64,16.21,2.02,,,,,8.07,0.89,,19.25,,0.44,,,,,6,0.73,,,,,2.51,,,0.65,,1,,,,,,6.53,,4.51,,,,3,1325672585.0,Finance/Rental/Leasing,Finance
AHH,3.38,51.42,,,0.3,20.8,2.7,,,2.45,13.8,56.14,7.04,,53.59,0.65,,0.25,0.03,11.09,1.8,,104.46,74.75,8.49,2.19,,,7.29,35.36,14.43,23.23,,,,3.26,2.83,0.26,14.04,12.02,7.38,69.3,19.66,103.79,,18.25,26.72,1.06,,,,,10.74,1.79,,,,0.99,,,,10.6,7.06,0.61,,0.56,,,7.06,,,0.39,2.24,1.8,,60.78,3.07,,,3.51,,,20.16,,,10,1013704413.0,Real Estate Investment Trusts,Finance
AI,,73.1,7.44,,,,,19.5,,,,72.8,,5.16,74.33,14,,6.47,199.51,36.39,7.86,,62.28,159.12,,,,,,,,,,17.39,8.35,11.86,,0.83,,,,,,,21.2,28.67,58.44,,,,,,,5.25,,,,14.18,,,,,,1.27,,,7.93,6.18,,,,,5.25,7.86,,,,,,,,,,,,,3138240623.0,Packaged Software,Technology Services
AIN,,55.35,,1.2,6.9,9.5,5.3,0.2,,,9.7,46.08,1.82,,54.23,4.39,,0.58,0.35,82.4,3.68,73.25,34.97,76.9,1.47,0.37,,0.3,1.27,18.05,11.52,25.11,,,,2.24,5.54,0.57,9.22,4.53,1.27,21.42,3.47,9.4,6.41,108.51,34.03,8.18,,,7.92,,12.22,2.6,25.75,23.64,12.44,2.05,,1.28,1.92,,22.08,0.76,1.88,0.87,,61.04,12.06,18.26,,1.46,3.35,2.94,5.62,18.43,10.09,10.45,,8.3,,3.72,26.24,,,10,2822970018.0,Textiles,Process Industries
AIR,,61.07,,,6.6,,10.4,24.9,,4.01,11.9,59.03,,,62.16,2.9,,0.11,0.05,69.02,3.06,126.29,42.84,35.24,5.47,0.88,,,,23.79,18.03,229.94,,,1.29,1.44,4.2,0.44,0.63,0.61,,18.87,14.42,16.11,,69.51,18.85,2.57,,,2.67,,5.94,2.05,37.92,24.41,3.76,1.01,,,,,159.38,0.99,2.51,1.32,,,55.81,210.41,1.76,2.13,5.81,1.45,2.82,16.74,7.85,5.55,,5.69,,,54.35,,,10,2089174386.0,Aerospace & Defense,Electronic Technology
AIT,41.34,66.3,13.13,0.1,22,3.5,29.5,27.9,15.4,41.98,11.5,54.4,0.62,18.18,63.11,8.79,,1.13,0.9,273.9,3.78,58.41,30.55,56.68,1.06,0.34,,0.15,0.53,21.19,19.21,26.65,,,2.41,2.42,4.72,0.58,9.08,3.86,0.53,28.05,22.53,6.28,4,149.59,29.82,25.4,,,8.57,,10.89,6.01,27.95,28.38,1.21,2.4,,1.26,1.42,,26.33,1.83,3.87,2.48,,18.86,24.74,26.36,1.14,2.65,11.9,2.74,13.39,47.66,21.35,23.26,,17.53,,1.59,53.29,,,10,6082217492.999999,Wholesale Distributors,Distribution Services
AIV,27.57,58.3,,1.9,,,,,,2.59,8.5,67.4,,6.49,62.66,0.16,,0.66,0.06,8.89,1.5,,,12.23,,5.97,,,,,,,,,,12.51,,0.11,,,,,,,,9.22,57.74,0.04,,,,,1.28,5.29,,,,6.05,,,,33.56,,0.96,,,,,22.82,,,,5.63,1.5,,,,,,0.13,,,,,,3,1085061596.0,Real Estate Investment Trusts,Finance
AJG,12.16,76.33,,,15.9,6.9,5.9,22.9,,1.33,8.5,92,1,12.26,83.62,1.38,,0.06,0.24,315.16,1.06,,,128.71,3.34,0.7,,0.24,0.75,42.92,29.25,31.44,24.14,20.89,6,6.68,2.33,0.21,21.23,3.46,0.77,27.89,13.33,12.78,11.14,257.52,41.86,5.96,,,10.4,,18.93,5.68,60.03,31.87,2.53,6.22,,1.31,1.34,,29.26,1.22,,2.59,,,27.61,35.75,2.93,2.59,,1.06,2.05,95.74,8.42,10.41,,3.07,,,71.14,,,10,49596549950.00001,Insurance Brokers/Services,Finance
AKAM,,47.85,0.65,2.4,5.2,,4.3,5.9,10.8,,8.2,63.15,,8.32,52.48,2.62,,0.86,0.37,93.86,1.33,,29.99,46.49,3.63,0.97,,,,25.96,13.23,18.65,16.11,10.28,3.96,4.27,3.85,0.47,22.9,6.44,,13.91,10.68,6.49,6.42,108.81,59.66,24.31,,,13.27,,16.69,2.95,27.77,14.44,1.44,3.66,,0.76,0.94,,16.07,0.86,2.93,0.76,,,9.31,26.31,2.43,1.2,13.43,1.33,5.29,22.04,7.53,11.39,,6.52,,,30.28,,,10,15854040123.0,Data Processing Services,Technology Services
AKO.A,22.02,41.25,,,3,13.1,14.1,16.4,,21.6,17.4,45.2,10.22,,41.77,2.54,,0.42,0.26,13.16,1.31,54.97,80.19,28.27,2.99,1.11,,0.62,6.15,7.1,7.1,23.64,6.56,4.93,0.9,0.91,14.08,0.32,4.81,7.43,6.15,7.6,16.69,7.86,6.42,12.65,38.94,6.25,,,7.02,,13.03,2.09,8.44,7.7,0.93,0.74,,0.6,0.95,,15.04,1.04,2.24,0.8,,,5.35,35.86,0.96,0.69,13.16,0.91,6.59,37.58,15.31,19.94,,11.06,,5.89,,,,10,2047932315.106505,Beverages: Non-Alcoholic,Consumer Non-Durables
AKO.B,25.97,51.17,,,3,13.1,14.1,16.4,,21.6,17.4,62.93,8.23,,55.3,2.54,,0.42,0.26,17.91,1.31,54.97,80.19,28.27,2.99,1.11,,0.68,4.95,8.86,8.86,23.64,6.56,4.93,0.9,1.14,11.29,0.32,4.81,5.46,4.95,10.46,16.69,7.86,6.42,16.96,38.94,6.25,,,7.02,,13.03,2.12,11.48,10.48,1.26,0.75,,0.81,1.3,,15.28,1.06,2.28,0.81,,,5.43,36.44,0.97,0.7,13.37,0.91,6.59,37.58,15.31,19.94,,11.06,,5.89,,,,10,2047932315.106505,Beverages: Non-Alcoholic,Consumer Non-Durables
AKR,60.28,73.17,7.09,,0.9,35.4,10.9,60.2,10.8,58.29,7,90.83,1.91,46.76,79.7,1.06,,0.34,0.04,26.08,1.94,,201.27,54.16,7.1,0.85,,5.14,2.81,50.28,20.09,32.43,,24.04,,13.2,1.99,0.45,40.69,4.59,2.93,66.53,2.86,,,14.63,68.16,0.63,,,3.35,,17.15,1.54,289.78,183.66,,7.58,,,,17.15,18.6,1.78,3.63,0.98,,,18.6,,,1.04,1.61,1.94,0.28,312.07,2.3,0.67,,1.57,,,53.22,,,8,1525838695.0,Real Estate Investment Trusts,Finance
AKRO,82.17,54.32,11.44,,8.8,,,,,,,58.49,,60.1,54.94,,,16.57,,,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,,,,,,,,,,,3.51,3.35,,,,,3.03,17.25,,,,,,,,,,,,,2904657802.0,Pharmaceuticals: Major,Health Technology
AL,16.82,65.56,,0.8,6.5,9.9,9.3,1.9,,0.82,10.9,60.96,3.01,,65.34,0.45,,0.38,0.02,50.71,0.39,,223.48,,10.98,2.63,,0.19,1.64,35.58,13.83,,13.46,7.65,7.13,9.28,2.81,0.24,,,1.72,11.22,,,7.06,46.01,31.81,11.89,,,19.58,,23.64,0.74,11.55,11.55,7.22,2.09,,1,,,,1.1,0.61,0.84,,,3.34,,,,0.74,0.39,1.74,2.57,2.42,7.37,,1.72,,,11.22,,,9,4415553871.0,Finance/Rental/Leasing,Finance
ALB,,57.19,5.09,,26.2,1.3,1.9,54.1,,,40.7,54.91,1.78,,57,1.59,,0.87,0.47,107.98,2.44,109.56,67.43,53.91,,0.35,,2.71,1.52,,,,,15.04,2.82,2.57,,0.59,,,1.55,107,15.43,,,151.32,,,,,,,,1.59,,182.09,55.18,1.96,,,,,,0.71,4.1,0.62,,,21.03,,,2.97,2.07,1.58,,,,,,,,,18.59,,,10,21573029995.0,Chemicals: Specialty,Process Industries
ALC,28.69,43.47,,,1.9,,24.6,36.9,26.2,93.46,9.9,71.8,0.31,5.39,51.24,3.54,,0.59,0.29,88.23,2.56,197.22,70.65,69.68,2.76,0.24,,0.09,0.31,37.05,25.04,76.87,34.52,19.32,4.51,4.81,2.7,0.71,6.23,1.39,0.31,26.01,13.33,13.55,7.09,83.92,55.5,6.43,,,11.86,,12.57,2.07,37.71,29.22,3.11,4.5,,,,,70.69,1.05,4.28,,,,49.32,52.69,2.38,15.4,13.35,1.56,3.87,17.85,4.6,5.51,,6.52,,0.88,,,,4,40940421157.00487,Medical Specialties,Health Technology
ALE,16,57.37,1.77,,3.5,3.1,5.9,8.5,,,13.3,61.21,5.2,2.19,58.43,1.25,,0.3,0.06,64.88,1.45,60.51,34.27,29.73,3.68,0.64,,0.92,4.34,25.11,11.14,47.28,,,,3.47,3.98,0.42,7.35,3.07,4.34,16.3,,,,58.16,31.57,2.05,,,11.5,,10.53,1.32,20.79,21.36,53.4,2.39,,,,,32.67,1.12,1.15,1,,,8.67,22.7,,2.44,1.4,0.95,2.71,4.2,3.43,6.4,,2.27,,5.88,16.18,,,10,3246439738.0,Electric Utilities,Utilities
ALEX,12.62,61.75,,,,37.5,3,54.7,2.1,,3,74.73,4.52,13.51,65.79,0.79,,0.07,0.04,19.78,0.2,,16.86,6.4,4.19,0.47,,1.08,4.52,22.03,16.7,33.13,,15.2,9.17,8.29,4.54,0.61,25.02,3.95,4.52,32.46,,,,17.39,49.66,3.52,,,19.63,,39.57,1.44,31.9,23.98,0.83,6.28,,,,16.98,25.1,1.14,1.26,1.23,,,14.65,27.76,,1.1,1.5,0.2,2.67,130.44,5.77,4.42,,5.36,,6.83,43,,,6,1261496311.0,Real Estate Investment Trusts,Finance
ALG,,60.36,,,13.2,19.2,20.9,32.5,,36.25,12.8,56.91,1.03,,60.01,6.03,,0.66,0.63,197.89,4.15,112.12,30.49,82.56,0.97,0.22,,0.1,0.52,13.79,10.67,15.92,,,,1.49,7.25,0.69,9.34,6.5,0.52,18.29,20.07,,,177.43,25.87,7.4,,,7.19,,10.55,2.34,19.93,19.93,1.33,1.46,,1.06,1.33,,15.35,1.12,1.79,1.19,,5.71,12.88,15.22,1.21,1.29,3.63,2.39,8.1,23.06,14.2,12.5,,11.5,,3.49,27.45,,,10,2055962845.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
ALGM,,52.83,,,23.7,,71.3,43.2,,49.13,17.2,59.69,,,55.89,5.21,,1.52,0.47,21.48,4.22,144.1,37.45,42.37,2.93,0.43,,,,66.98,30.63,64.25,829.13,60.45,5.84,4.95,1.49,0.63,7.7,1.66,,83.25,,,,25.65,49.13,2.37,,,,,6.97,4.21,,31.59,1.63,4.99,,,,,65.02,0.84,3.44,,,,31.38,,0.82,,8.46,2.8,,11.43,4.67,,,21.87,,,,,,6,6308022957.0,Semiconductors,Electronic Technology
ALGN,1.18,53.92,,1.6,5.6,,19.8,,7.4,,17.4,53.59,,,54.91,5.84,,0.5,8.17,229.66,1.26,85.16,33.46,88.27,0.16,0.03,,,,23.69,19.63,43.17,19.32,16.81,3.75,4.07,4.22,0.62,9.42,2.18,,22.39,15.56,10.9,5.97,296.41,69.98,,,,11.15,,17.16,4.35,39.19,24.64,1.97,4.41,,0.79,2.01,,46.16,0.77,2.37,0.56,,97.73,34.55,231.99,1.98,1.66,5.11,1.14,7.1,48.48,16.36,11.69,,9.14,,0.74,30.02,,,10,25416078366.0,Medical Specialties,Health Technology
ALGT,,65.97,44.57,,19.5,19.7,,25.8,,9.2,31,64.71,2.24,29.48,65.49,1.11,,0.62,0.33,81.02,0.75,6.2,10.48,9.53,6.87,1.75,,0.92,2.24,37.58,9.04,,,,1.08,1.2,2.66,0.27,,,,14.11,,,7.95,90.26,14.4,0.77,,,,,3.34,1.14,,41.34,,0.58,,,,,,0.9,1.45,0.38,,,4.61,,,1.73,1.14,0.72,,2.25,2.18,,,1.6,,,9.9,,,9,1561179126.0,Airlines,Transportation
ALHC,45.74,57.2,21.85,,72.1,,,,,,24.1,68.82,,54.19,59.61,3.83,,1.06,1.73,12.83,1.6,,36.26,21.07,,1.92,,,,,,,180.16,53.74,0.59,0.89,,0.17,,,,,,21.32,31.87,12.6,10.45,,,,,,,21.38,,,,0.99,,,,,,1.02,,,,,,,,,32.9,1.6,,,,,,,,,,,,,1145501450.0,Managed Health Care,Health Services
ALIT,,59.31,,,79.1,,,,13,,4.5,58.78,,,59.74,0.9,,0.32,0.14,7.99,1.3,,56.6,56.09,9.78,0.5,,,,,27.75,47.9,18.36,11.12,2.52,1.83,,0.52,3.81,3.01,2.03,13.47,,,,6.85,33.44,0.3,,,,,1.01,0.98,,14.8,,1.26,,,,,32.37,1.17,,,,,15.59,,,,,1.3,,,,,,0.36,,9.2,,,,1,4223181650.000001,Information Technology Services,Technology Services
ALK,23.62,62.99,27.28,,10.7,,,,2.3,84.72,41,51.3,,6.65,59.39,1.11,,0.4,0.41,52.68,0.6,5.37,8.77,13.49,5.56,1.37,,,,17.52,9.37,,8.63,4.27,0.71,0.96,5.71,0.23,,,,9.65,,16.02,14.79,53.29,17.79,6.78,,,2.99,,7.63,1.48,21.24,12.6,,0.62,,,,,,0.99,2.05,0.62,,,5.96,40.12,,1.3,7.48,0.57,2.03,5.95,5.48,7.71,,3.5,,,14.24,,,9,5021548560.999999,Airlines,Transportation
ALKT,70.04,56.2,14.89,,,,6.2,,19.5,,27.8,50.98,,39.64,54.66,27.79,,2.1,5.4,39.28,3.52,,17.17,34.92,,0.06,,,,,,,,,,12.38,,0.8,,,,76.41,,,24.1,25.39,58.11,,,,,,,11.66,,,,12.94,,,,,,1.55,,,231.06,46.21,588.5,,,,24.7,3.52,,,,,,,,2.1,,,,,1635813314.0,Packaged Software,Technology Services
ALNY,78.93,44.59,1.64,,,,34.2,28.3,,,50.6,57.52,,92.79,47.21,3.26,,2.28,2.14,253.74,2.75,104.56,83.93,57.08,,40.24,,,,,,1942.28,,271.29,11.89,14.89,,0.01,0.77,0.05,,,,,23.99,343.67,85.37,,,,,,,1014.96,,,,15.38,,,,,2206.42,0.74,,0.21,,,580.66,,,,1014.96,2.69,,,,,,,,0.04,,,,,23123870652.000004,Pharmaceuticals: Major,Health Technology
ALRM,,68.92,,,13.5,,4.1,,11.7,0.5,10,74.74,,,71.84,3.28,,7.18,1.11,64.17,8.66,101.63,53.86,48.51,5.46,1.53,,,,20.49,15.91,17.24,,,3.14,3.33,4.88,0.35,19.31,5.62,,28.2,10.49,14.39,4.81,62.23,64.95,13.07,,,13.54,,11.19,4.59,27.66,28.27,1.46,3.95,,0.99,0.66,,20.66,1.03,2.91,,,23.94,19.38,32.35,3.57,2.47,6.74,8.2,7.66,83.66,10.24,18.29,,13.8,,,246.81,,,10,2969415293.0,Packaged Software,Technology Services
ALSN,82.12,66.21,9.75,7.9,27.7,10.6,26.2,41.4,22.8,183.66,22.3,56.2,1.34,29.93,62.91,3.02,,1.4,0.33,118.58,2.83,64.21,52.8,43.2,2.16,1.48,,0.12,0.84,12.16,10.74,16.91,11.35,9.63,3.57,3.74,8.22,0.3,22.1,6.89,0.84,12.76,17.62,13.73,5.71,63.54,47.66,10.67,,,22.66,,30.65,6.34,14.44,14.44,1.95,3.32,,0.46,0.92,,15.07,1.87,,1.46,,,12.89,16.03,1.11,1.05,,2.25,14.17,101.84,21.4,52.88,,19.3,,3.9,24.86,,,10,5308520497.000001,Auto Parts: OEM,Producer Manufacturing
ALTR,44.35,61.27,14.6,,19.3,,12,5.2,58.3,18.01,5.8,67.84,,11.35,62.91,10.86,,2.44,1.98,105.42,3.27,,17.12,77.33,2.61,0.31,,,,148.96,87.65,69.16,,56.25,12.36,13.53,0.67,0.61,19.57,1.4,,74,,,8.4,71.74,81.29,4.86,,,5.1,,4.55,10.7,257.12,170.86,,14.03,,,,,72.67,1.47,15.71,,,61.29,66.27,151.18,,7.69,32.44,3.27,2.45,82.98,5.46,4.4,,2.03,,0.45,,,,3,5314548089.0,Packaged Software,Technology Services
ALVO,32.79,37.2,11.51,,0.6,,,,,,13.8,24.86,,,32.32,,,0.74,0.1,11.68,2.69,212.69,135.55,51.31,,,,,,,,,,,,11.83,,,,,,71.66,,,103.88,0.0,58.81,,,,,,,,,,,7.98,,,,,,,,,,,,,,,,1.92,,,,,,,,,,,,,2442651982.0,Biotechnology,Health Technology
ALX,22.8,50.37,,,5.4,,24.4,7.4,11.7,,4.1,60.7,8.01,7.36,53.9,1.58,,6.9,0.32,224.66,10.02,,4056.19,192.75,7.15,5.78,,1.95,8.01,16.08,12.09,27.38,,,,7.98,6.22,0.14,29.15,5.93,8.01,,18.19,,,237.05,98.12,1.3,,,20.33,,38.02,6.02,24.29,24.29,4.5,4.94,,,,13.6,16.94,0.95,2.55,0.68,,,16.94,,2.54,1.09,6.02,10.02,3.36,98.66,8.51,21.13,,9.92,,5.62,13.36,,,10,1006953368.0,Real Estate Investment Trusts,Finance
AM,14.23,59.74,2.88,,,,83.5,3,2,60.37,4.3,61.29,8.38,4.09,61.64,1.9,,,,15.75,1.09,,17.43,31.14,3.35,1.49,,1.09,5.73,14.74,11.42,19.24,11.24,9.71,9.37,9.4,6.78,0.37,48.88,7.41,5.73,15.53,,14.94,2.6,12.48,62.98,3.05,,,33.94,,55.58,3.56,19.69,19.11,,6.69,,,,,13.67,1.26,2.58,,,,9.37,16.45,,1.39,7.84,1.09,6.77,19.17,12.97,18.21,,8.41,,7.4,,,,7,5631422941.0,Oil & Gas Pipelines,Industrial Services
AMAT,23.68,38.63,,2.6,18.8,16.1,9.4,8.1,20,22,9.1,32.99,1.55,,36.35,7.61,,1.12,1.51,171.32,2.51,143.41,37.09,66.74,0.71,0.33,,0.17,0.9,16.45,15.72,18.64,15.67,14.56,4.64,5.14,6.08,0.55,27.55,5.3,0.94,18.06,23.61,9.27,7.89,152.46,47.46,23.7,,,26.41,,28.95,7.43,19.9,19.78,0.91,5.26,,0.63,0.61,,19.07,1.12,2.88,1.42,,24.3,16.43,19.42,0.84,1.57,9.4,1.87,22.11,106.87,33.87,39.95,,33.17,,3.36,32.63,,,10,115650808151.0,Industrial Machinery,Producer Manufacturing
AMBA,4.54,77.41,9.4,,1.1,,,21.6,,,,93.58,,15.22,84.43,15.96,,2.12,37.96,72.44,2.84,113.83,72.47,38.56,,0.01,,,,,,,,1531.19,8.26,11.81,,0.83,,,,,,,21.29,54.47,60.52,,,,,,,5.39,,,,10.9,,,,,,1.33,,1.76,27.13,15.99,494,,,4.48,14.55,2.5,,,,,,,,0.09,,,,4,2277445800.0,Semiconductors,Electronic Technology
AMBP,,47.41,3.63,0.3,27.8,,,,53.9,,12.1,50.55,10.84,,47.9,1.06,,0.3,0.1,3.69,1.17,37.17,90.19,30.93,7.2,,,,10.84,53.11,10.45,20.29,22.68,8.27,1.16,1.21,1.88,,5.94,13.06,10.84,16.29,,,2.86,4.03,11.81,0.87,,,,,2.95,,,,,0.46,,,,,7.69,0.92,,,,,4.41,,,,,0.88,,4.27,2.69,,,2.97,,0.91,,,,2,1960091667.0,Containers/Packaging,Process Industries
AMC,,66.26,,,50,,,73.1,63.7,,,81,,,72.37,,,0.33,0.06,4.97,0.5,9.94,68.22,5.9,24.05,,,,,392.7,27.68,,293.39,29.68,1.91,2.2,0.25,,,,,,35.37,54.48,4.43,16.64,67.28,,,,,,,,,,,0.35,,,,,,0.3,,0.48,,,,,,,,0.5,,0.5,0.35,,,,,31.36,,,,4,1658263514.0,Movies/Entertainment,Consumer Services
AMCR,17.65,50.09,,2,,2.1,1.3,2.7,,10.56,4.6,63.38,4.78,10.66,55.1,1.91,,0.11,0.06,10.5,1.29,71.68,78.98,50.88,4.13,1.99,,0.76,4.78,17.23,11.87,33.19,15.35,11.2,1.56,1.65,5.8,0.23,4.97,4.44,4.85,14.32,10.63,6.15,2.59,10.6,20.12,3.81,,,5.68,,9.82,3.87,19.77,15.98,2.91,1.12,,,,,22.52,0.99,,,,,12.79,23.24,2.82,1.61,,0.74,4.6,26.13,10.25,19.61,,8.11,,4.1,14,,,10,13543418485.0,Containers/Packaging,Process Industries
AMD,27.38,38.46,3.81,,92.9,,22.5,27.1,2.3,,19.9,34.77,,,36.83,11.25,,0.61,2.03,136.24,2.5,138.61,57.9,85.51,0.47,0.04,,,,141.42,46.28,142.15,35.61,24.26,6.83,9.1,0.71,0.82,6.4,0.7,,26.74,21,40.94,21.8,124.62,48.38,13.71,,,7.52,,5.64,3.88,122.74,45.41,0.98,9.17,,,,,143.28,1.09,5.96,1.75,,36.33,104.97,602.81,1.82,3.22,17.58,1.78,2.68,20.52,2.55,3.25,,2.93,,0.81,230.92,,,6,163974485587.0,Semiconductors,Electronic Technology
AME,8.37,68.85,,,13.6,11.6,12.4,19.2,9.8,9.92,13.2,52.94,1.03,,66,7.18,,0.2,0.17,195.1,1.39,90.5,41.58,51.53,1.1,0.25,,0.16,0.55,27.16,22.33,28.21,24.06,19.98,6.53,6.88,3.68,0.65,24.37,3.73,0.57,26.69,13.07,7.47,5.8,166.96,35.41,15.26,,,19.27,,25.41,4.73,33.99,29.38,3,6.53,,1.71,1.69,,26.9,1.17,,1.58,,,24.87,26.76,2.86,2.02,,0.84,9.18,88,14.26,14.85,,10.87,,,43.84,,,10,34982878734.0,Electrical Products,Producer Manufacturing
AMED,3.33,37.99,,0.1,9.8,,,,,,3.3,57.7,,1.03,41.72,3.83,,0.51,0.53,91.23,1.19,,8.81,51.9,2.07,0.41,,,,19.22,14.16,15.74,13.44,11.68,1.21,1.38,5.2,0.54,8.77,6.81,,18.53,,8.04,6.39,97.63,43.67,6.52,,,3.57,,9,2.6,36.2,21.27,,1.28,,,,,14.8,0.93,,0.92,,,14.24,17.29,,1.11,,1.19,3.97,121.19,10.36,7.58,,7.38,,0.96,28.87,,,8,3058687570.0,Medical/Nursing Services,Health Services
